,Mode,GeneA,GeneB,Score
1169,max,839506,39075,
1170,max,839505,39076,
1171,max,833828,39077,
1172,max,833829,39078,
1173,max,836675,39079,
1174,max,836671,35817,
1175,max,833821,50170,
1176,max,825026,32769,
1177,max,816609,32768,
1178,max,818448,32761,
1179,max,818447,32760,
1180,max,831087,32763,
1181,max,828542,32090,
1182,max,816603,32094,
1183,max,821455,43749,
1184,max,821456,43290,
1185,max,821325,43293,
1186,max,824131,43292,
1187,max,821320,43747,
1188,max,821453,43745,
1189,max,820499,46719,
1190,max,820325,49070,
1191,max,820327,49077,
1192,max,820326,3771890,
1193,max,827441,43126,
1194,max,827116,43125,
1195,max,827442,43122,
1196,max,832195,43120,
1197,max,839503,43128,
1198,max,832196,3771728,
1199,max,825473,38859,
1200,max,834094,38583,
1201,max,838467,38582,
1202,max,820140,246552,
1203,max,820142,38852,
1204,max,820144,38587,
1205,max,820146,36733,
1206,max,837104,36730,
1207,max,838462,36731,
1208,max,824790,36736,
1209,max,824793,41296,
1210,max,824796,41295,
1211,max,824799,41294,
1212,max,841298,41291,
1213,max,830592,41298,
1214,max,840472,48387,
1215,max,840471,39988,
1216,max,840476,39989,
1217,max,830598,39985,
1218,max,823369,39986,
1219,max,826799,39987,
1220,max,830841,39981,
1221,max,830840,39982,
1222,max,830843,42656,
1223,max,826796,42657,
1224,max,830846,42653,
1225,max,836856,42650,
1226,max,824862,42651,
1227,max,835546,42658,
1228,max,828378,42659,
1229,max,828371,41073,
1230,max,828377,41072,
1231,max,826427,41071,
1232,max,836673,41079,
1233,max,841870,41078,
1234,max,841872,35997,
1235,max,841873,35995,
